year,sale_date,postal_code,price,description_of_property,property_size_description,formatted_address,latitude,longitude,geo_county
2017,09/06/2017,Dublin 16,427313,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,"Scholarstown Rd, Ballyroan, Dublin, Ireland",53.2793586,-6.3073067,South Dublin
2017,10/04/2017,,695000,New Dwelling house /Apartment,greater than or equal to 125 sq metres,"Hazelbrook Square, Whitehall Rd, Whitehall, Dublin 14, D14 YN99, Ireland",53.2932792,-6.2670409,Dn Laoghaire-Rathdown
2017,10/02/2017,Dublin 15,273127.75,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,"Clonsilla, Dublin, Ireland",53.3905516,-6.4322246,Fingal
2017,11/01/2017,,262115,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,"9 Tullyhall Dr, Kishoge, Lucan, Co. Dublin, K78 W400, Ireland",53.3366488,-6.4394482,South Dublin
2017,16/02/2017,Dublin 4,780000,Second-Hand Dwelling house /Apartment,,"9 Vavasour Square, Dublin 4, D04 E122, Ireland",53.3363853,-6.2306498,Dublin City
2017,28/04/2017,Dublin 3,350000,Second-Hand Dwelling house /Apartment,,"Vernon Court, Seafield Rd W, Clontarf East, Dublin 3, Ireland",53.3635769,-6.1961707,Dublin City
2017,04/01/2017,Dublin 11,355000,Second-Hand Dwelling house /Apartment,,"9 Wadelai Rd, Ballygall, Dublin 11, D11 W1XF, Ireland",53.3873492,-6.269349,Dublin City
2017,22/06/2017,,445000,Second-Hand Dwelling house /Apartment,,"9 Westbury Dr, Westbury Court, Lucan, Co. Dublin, K78 N9F6, Ireland",53.3463984,-6.4521547,South Dublin
2017,10/02/2017,Dublin 13,726872.24,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,"Warren Lodge, Warrenhouse Rd, Burrow, Dublin 13, Ireland",53.3929688,-6.1239984,Fingal
2017,08/05/2017,,264318,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,"Adamstown Ave, Adamstown Castle, Lucan, Co. Dublin, Ireland",53.3374647,-6.458759,South Dublin
2017,11/05/2017,Dublin 15,263876,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,"9 Barnwell Rd, Hansfield, Dublin 15, D15 N52P, Ireland",53.3910336,-6.4432232,Fingal
2017,26/01/2017,,277533,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,"Longview Ave, Oldtown, Co. Dublin, Ireland",53.4739449,-6.2397822,Fingal
2017,14/03/2017,,214396.93,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,"33 Glenageary Rd Upper, Honeypark, Dublin, Ireland",53.2827569,-6.141109,Dn Laoghaire-Rathdown
2017,21/04/2017,,360000,Second-Hand Dwelling house /Apartment,,"90 Carlton Ct, Miltonsfields, Swords, Co. Dublin, K67 HK70, Ireland",53.4519702,-6.2204901,Fingal
2017,27/01/2017,Dublin 22,213000,Second-Hand Dwelling house /Apartment,,"90 Cherrywood Park, Fairview, Dublin 22, D22 E181, Ireland",53.3193547,-6.4130648,South Dublin
2017,07/06/2017,Dublin 6,501121,Second-Hand Dwelling house /Apartment,,"90 Mount Drummond Square, Harold's Cross, Dublin 6, D06 H2H5, Ireland",53.3259103,-6.2741108,Dublin City
2017,13/02/2017,Dublin 6,266000,Second-Hand Dwelling house /Apartment,,"Rathmines Town Centre, Rathmines Rd Lower, Dublin 6, Ireland",53.3253586,-6.2646187,Dublin City
2017,21/06/2017,Dublin 18,855000,Second-Hand Dwelling house /Apartment,,"90 South Park, Cornelscourt, Dublin 18, D18 K7D0, Ireland",53.2706111,-6.1638618,Dn Laoghaire-Rathdown
2017,14/03/2017,,219349.46,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,"33 Glenageary Rd Upper, Honeypark, Dublin, Ireland",53.2827569,-6.141109,Dn Laoghaire-Rathdown
2017,31/01/2017,,606300,Second-Hand Dwelling house /Apartment,,"91 Chalfont Ave, Malahide, Co. Dublin, K36 DA30, Ireland",53.4506218,-6.1627177,Fingal
2017,06/01/2017,Dublin 3,290000,Second-Hand Dwelling house /Apartment,,"91 Fitzroy Ave, Drumcondra, Dublin 3, D03 N276, Ireland",53.3617923,-6.2537349,Dublin City
2017,02/02/2017,Dublin 14,330000,Second-Hand Dwelling house /Apartment,,"Handel House, Loreto Abbey, Grange Rd, Rathfarnham, Dublin 14, Ireland",53.2932104,-6.2802125,South Dublin
2017,29/03/2017,Dublin 15,262000,Second-Hand Dwelling house /Apartment,,"91 Latchford Green, Castaheany, Clonee, Co. Dublin, D15 E625, Ireland",53.3967469,-6.4314595,Fingal
2017,12/01/2017,,3.00E+05,Second-Hand Dwelling house /Apartment,,"91 Orlynn Park, Lough Common, Lusk, Co. Dublin, K45 F650, Ireland",53.5237475,-6.1614944,Fingal
2017,23/06/2017,Dublin 11,183000,Second-Hand Dwelling house /Apartment,,"Premier Square, Finglas Rd, Ballygall, Dublin 11, Ireland",53.3817894,-6.2897619,Dublin City
2017,09/06/2017,Dublin 16,392000,Second-Hand Dwelling house /Apartment,,"Southmede Apartment, Ballinteer Rd, Dundrum, Dublin 16, Ireland",53.282776,-6.2438397,Dn Laoghaire-Rathdown
2017,24/02/2017,Dublin 12,252000,Second-Hand Dwelling house /Apartment,,"91 Windmill Rd, Kimmage, Dublin 12, D12 E4E4, Ireland",53.3242354,-6.3108357,Dublin City
2017,14/03/2017,,217157.55,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,"33 Glenageary Rd Upper, Honeypark, Dublin, Ireland",53.2827569,-6.141109,Dn Laoghaire-Rathdown
2017,31/03/2017,Dublin 13,140000,Second-Hand Dwelling house /Apartment,,"92 Bayside Cres, Kilbarrack Lower, Dublin 13, D13 A9N7, Ireland",53.3886489,-6.1443465,Fingal
2017,17/02/2017,Dublin 4,270100,Second-Hand Dwelling house /Apartment,,"1 Sussex Rd, North City, Dublin, Ireland",53.3313536,-6.2502784,Dublin City
2017,08/02/2017,Dublin 18,308500,Second-Hand Dwelling house /Apartment,,"18 Belarmine Dr, Belarmine, Dublin 18, D18 CH98, Ireland",53.2591814,-6.2198368,Dn Laoghaire-Rathdown
2017,11/01/2017,,330000,Second-Hand Dwelling house /Apartment,,"92 Broadmeadows, Glebe, Swords, Co. Dublin, K67 K2Y9, Ireland",53.4655348,-6.2307951,Fingal
2017,22/05/2017,Dublin 18,371000,Second-Hand Dwelling house /Apartment,,"East Courtyard, Tullyvale, Dublin 18, Ireland",53.2473376,-6.1442133,Dn Laoghaire-Rathdown
2017,31/01/2017,Dublin 10,193000,Second-Hand Dwelling house /Apartment,,"92 Muskerry Rd, Decies, Dublin 10, D10 A478, Ireland",53.3403899,-6.3467248,Dublin City
2017,11/05/2017,,290000,Second-Hand Dwelling house /Apartment,,"92 Park Ave, Windmill Lands, Swords, Co. Dublin, K67 D9N4, Ireland",53.4586107,-6.2408425,Fingal
2017,04/01/2017,Dublin 7,450000,Second-Hand Dwelling house /Apartment,,"92 Shandon Park, Phibsborough, Dublin 7, D07 EK73, Ireland",53.3658474,-6.2803674,Dublin City
2017,15/02/2017,Dublin 8,2.00E+05,Second-Hand Dwelling house /Apartment,,"The Maltings, Bonham St, Dublin 8, Ireland",53.3453687,-6.2839811,Dublin City
2017,03/04/2017,Dublin 15,180000,Second-Hand Dwelling house /Apartment,,"92 Townsend St, Dublin 2, D02 KX45, Ireland",53.3452756,-6.2467607,Dublin City
2017,03/05/2017,Dublin 24,210000,Second-Hand Dwelling house /Apartment,,"93 Avonbeg Gardens, Tymon South, Dublin 24, D24 F3CP, Ireland",53.2855738,-6.3476923,South Dublin
2017,26/04/2017,Dublin 5,245000,Second-Hand Dwelling house /Apartment,,"93 Cromcastle Rd, Kilmore, Dublin 5, D05 RK38, Ireland",53.3972277,-6.2229353,Dublin City
2017,20/02/2017,Dublin 9,223333,Second-Hand Dwelling house /Apartment,,"93 Elm Mount Rd, Beaumont, Dublin 9, D09 X6K0, Ireland",53.3792297,-6.222557,Dublin City
2017,26/04/2017,Dublin 15,1070000,Second-Hand Dwelling house /Apartment,,"93 Georgian Village, Castleknock, Dublin, Ireland",53.3698664,-6.3557933,Fingal
2017,10/05/2017,Dublin 13,405500,Second-Hand Dwelling house /Apartment,,"93 Grange Rd, Baldoyle, Dublin 13, D13 Y2C1, Ireland",53.3966092,-6.1402337,Fingal
2017,05/04/2017,Dublin 5,405000,Second-Hand Dwelling house /Apartment,,"93 St David's, Beaumont, Dublin 5, D05 T3K6, Ireland",53.3819425,-6.2174487,Dublin City
2017,28/04/2017,Dublin 12,320000,Second-Hand Dwelling house /Apartment,,"93 Thomas Moore Rd, Walkinstown, Dublin 12, D12 K6R6, Ireland",53.3197456,-6.3291391,Dublin City
2017,18/01/2017,,137000,Second-Hand Dwelling house /Apartment,,"Thornfield Square, Watery Ln, Clondalkin, Dublin 22, Ireland",53.3243492,-6.393099,South Dublin
2017,03/05/2017,,250000,Second-Hand Dwelling house /Apartment,,"94 Arthur Griffith Park, Esker South, Lucan, Co. Dublin, K78 KX54, Ireland",53.3462154,-6.4405135,South Dublin
2017,28/04/2017,Dublin 13,321150.94,Second-Hand Dwelling house /Apartment,,"94 Carndonagh Rd, Grange, Dublin 13, D13 X2K7, Ireland",53.3951729,-6.1524526,Dublin City
2017,03/02/2017,Dublin 11,410000,Second-Hand Dwelling house /Apartment,,"94 Glasnevin Ave, Ballymun, Dublin 11, D11 N5W6, Ireland",53.3902406,-6.2723065,Dublin City
2017,24/03/2017,,465000,Second-Hand Dwelling house /Apartment,,"B�_thar Crofton, D̼n Laoghaire, Baile ́tha Cliath, Ireland",53.295538,-6.1372372,Dn Laoghaire-Rathdown
2017,27/04/2017,Dublin 9,120000,Second-Hand Dwelling house /Apartment,,"94 Iveragh Rd, Whitehall, Dublin 9, D09 P738, Ireland",53.3821813,-6.2508693,Dublin City
2017,06/06/2017,Dublin 11,165000,Second-Hand Dwelling house /Apartment,,"Apartment 59, The Gateway Student Village, Main St, Ballymun, Dublin 9, Ireland",53.3942793,-6.2629225,Dublin City
2017,28/03/2017,Dublin 18,211500,Second-Hand Dwelling house /Apartment,,"95 Belarmine Plaza, Sandyford, Dublin, Ireland",53.2607602,-6.2200621,Dn Laoghaire-Rathdown
2017,04/05/2017,Dublin 3,355000,Second-Hand Dwelling house /Apartment,,"Belgrove Park, Mount Prospect Lawns, Clontarf East, Dublin 3, Ireland",53.3683355,-6.1910597,Dublin City
2017,16/05/2017,,7.00E+05,Second-Hand Dwelling house /Apartment,,"6 College Dr, Terenure, Dublin 6W, Co. Dublin, D6W TC64, Ireland",53.3059966,-6.3028356,South Dublin
2017,26/05/2017,Dublin 15,385000,Second-Hand Dwelling house /Apartment,,"95 Millrace Rd, Pelletstown, Dublin, Ireland",53.3725312,-6.3354605,Fingal
2017,23/03/2017,Dublin 7,210000,Second-Hand Dwelling house /Apartment,,"95 Ratoath Rd, Cabra West, Dublin 7, D07 X38F, Ireland",53.3649799,-6.2999039,Dublin City
2017,18/04/2017,Dublin 18,625550.66,New Dwelling house /Apartment,greater than or equal to 125 sq metres,"18 Stepaside Park, Sandyford, Dublin 18, D18 HN76, Ireland",53.2517801,-6.2102986,Dn Laoghaire-Rathdown
2017,09/06/2017,Dublin 24,165000,Second-Hand Dwelling house /Apartment,,"Old Blessington Rd, Whitestown, Dublin, Ireland",53.2851799,-6.3763274,South Dublin
2017,16/05/2017,Dublin 22,340000,Second-Hand Dwelling house /Apartment,,"95A Whitethorn Dr, Cherry Orchard, Dublin 22, D22 A2R6, Ireland",53.3450123,-6.3800784,South Dublin
2017,17/01/2017,Dublin 16,545000,Second-Hand Dwelling house /Apartment,,"96 Balally Dr, Kilmacud West, Dublin 16, D16 FY03, Ireland",53.283053,-6.2291205,Dn Laoghaire-Rathdown
2017,11/04/2017,Dublin 14,537000,Second-Hand Dwelling house /Apartment,,"96 Beaumont Ave, Churchtown Upper, Dublin, Ireland",53.2903959,-6.2569782,Dn Laoghaire-Rathdown
2017,24/03/2017,,271000,Second-Hand Dwelling house /Apartment,,"96 Cherry Garth, Forestfields, Swords, Co. Dublin, K67 C1K8, Ireland",53.4529174,-6.2390416,Fingal
2017,03/02/2017,Dublin 15,270000,Second-Hand Dwelling house /Apartment,,"96 Littlepace Woods, Littlepace, Clonee, Co. Dublin, D15 R2A0, Ireland",53.4038343,-6.4303402,Fingal
2017,30/03/2017,Dublin 11,165000,Second-Hand Dwelling house /Apartment,,"96 McKee Rd, Finglas East, Dublin 11, D11 CY97, Ireland",53.3938533,-6.2910041,Dublin City
2017,10/02/2017,,165000,Second-Hand Dwelling house /Apartment,,"96 Moylaragh Cres, Tankardstown, Balbriggan, Co. Dublin, K32 EW44, Ireland",53.6097062,-6.2005546,Fingal
2017,16/05/2017,Dublin 24,156667,Second-Hand Dwelling house /Apartment,,"96 Seskin View Rd, Oldbawn, Dublin 24, D24 YP9W, Ireland",53.2813214,-6.3502283,South Dublin
2017,16/06/2017,Dublin 5,287000,Second-Hand Dwelling house /Apartment,,"96 Springdale Rd, Edenmore, Dublin 5, D05 KN61, Ireland",53.3850016,-6.1854301,Dublin City
2017,10/01/2017,Dublin 13,285000,Second-Hand Dwelling house /Apartment,,"96 St Donagh's Rd, Donaghmede, Dublin 13, D13 XN83, Ireland",53.3917798,-6.1647249,Dublin City
2017,12/05/2017,Dublin 14,587000,Second-Hand Dwelling house /Apartment,,"96 Taney Cres, Drummartin, Dublin 14, D14 CX85, Ireland",53.2940696,-6.2378689,Dn Laoghaire-Rathdown
2017,31/03/2017,,1880000,Second-Hand Dwelling house /Apartment,,"97 Capel St, Rotunda, Dublin 1, D01 AY09, Ireland",53.3502189,-6.2697543,Dublin City
2017,02/02/2017,Dublin 13,435000,Second-Hand Dwelling house /Apartment,,"97 Balkill Park, Howth, Co. Dublin, D13 F251, Ireland",53.38253,-6.069645,Fingal
2017,02/03/2017,Dublin 14,625000,Second-Hand Dwelling house /Apartment,,"97 Dodder Park Rd, Rathfarnham, Dublin 14, D14 X466, Ireland",53.3042258,-6.2741657,South Dublin
2017,26/01/2017,Dublin 15,670484,New Dwelling house /Apartment,greater than or equal to 125 sq metres,"Porterstown, Castleknock Golf Club, Co. Dublin, Ireland",53.3670659,-6.3855459,Fingal
2017,15/06/2017,Dublin 8,3.00E+05,Second-Hand Dwelling house /Apartment,,"97 Kickham Rd, Inchicore, Dublin 8, D08 A8N5, Ireland",53.3385838,-6.3094522,Dublin City
2017,22/02/2017,Dublin 10,180000,Second-Hand Dwelling house /Apartment,,"97 Oranmore Rd, Cherry Orchard, Dublin 10, D10 C620, Ireland",53.3393021,-6.366834,Dublin City
2017,28/02/2017,Dublin 6,220000,Second-Hand Dwelling house /Apartment,,"97 Ranelagh, Dublin 6, D06 A0K7, Ireland",53.3238915,-6.2517654,Dublin City
2017,06/01/2017,Dublin 9,335000,Second-Hand Dwelling house /Apartment,,"97 Shantalla Rd, Beaumont, Dublin 9, D09 PN50, Ireland",53.3880518,-6.238592,Dublin City
2017,13/01/2017,Dublin 17,155000,Second-Hand Dwelling house /Apartment,,"97 Snowdrop Walk, Priorswood, Dublin 17, D17 AX70, Ireland",53.4013462,-6.1868041,Dublin City
2017,07/03/2017,Dublin 8,320000,Second-Hand Dwelling house /Apartment,,"South Gate Apartments, Cork St, Merchants Quay, Dublin 8, Ireland",53.3381023,-6.2798564,Dublin City
2017,05/05/2017,Dublin 5,220000,Second-Hand Dwelling house /Apartment,,"98 Briarfield Rd, Donaghmede, Dublin 5, D05 E029, Ireland",53.3853039,-6.1617044,Dublin City
2017,09/03/2017,Dublin 13,485000,Second-Hand Dwelling house /Apartment,,"98 Castlemoyne, Balgriffin, Dublin 13, D13 WN28, Ireland",53.4094002,-6.1662014,Fingal
2017,24/02/2017,Dublin 18,260000,Second-Hand Dwelling house /Apartment,,"98 Cluain Shee, Aiken's Village, Dublin 18, D18 FA30, Ireland",53.262518,-6.2221768,Dn Laoghaire-Rathdown
2017,07/06/2017,Dublin 15,540000,Second-Hand Dwelling house /Apartment,,"98 Delwood Walk, Blanchardstown, Dublin 15, D15 FC8P, Ireland",53.3800758,-6.3859171,Fingal
2017,22/05/2017,Dublin 18,383000,Second-Hand Dwelling house /Apartment,,"98 Grianan Fidh, Sandyford, Dublin 18, D18 RX25, Ireland",53.2620327,-6.2176665,Dn Laoghaire-Rathdown
2017,03/02/2017,,138000,Second-Hand Dwelling house /Apartment,,"98 Holywell Wood, Barrysparks, Swords, Co. Dublin, Ireland",53.4448751,-6.2129667,Fingal
2017,23/03/2017,Dublin 24,170000,Second-Hand Dwelling house /Apartment,,"Kiltipper Way, Dublin, Ireland",53.2734656,-6.3728172,South Dublin
2017,03/03/2017,Dublin 14,230000,Second-Hand Dwelling house /Apartment,,"98 Landscape Park, Rathmines Little, Dublin 14, D14 X654, Ireland",53.2995278,-6.2639557,Dn Laoghaire-Rathdown
2017,12/01/2017,,710000,Second-Hand Dwelling house /Apartment,,"98 Merrion Park, Merrion, Blackrock, Co. Dublin, A94 R2X8, Ireland",53.2979026,-6.2027657,Dn Laoghaire-Rathdown
2017,30/01/2017,,753000,Second-Hand Dwelling house /Apartment,,"98 Mount Albany, Newtownpark, Blackrock, Co. Dublin, A94 P738, Ireland",53.2860722,-6.1721088,Dn Laoghaire-Rathdown
2017,20/02/2017,,214000,Second-Hand Dwelling house /Apartment,,"Booterstown, Co. Dublin, Ireland",53.3036376,-6.2059192,Dn Laoghaire-Rathdown
2017,03/02/2017,,220000,Second-Hand Dwelling house /Apartment,,"99 Cruise Park Dr, Tyrrelstown, Dublin 15, D15 HF99, Ireland",53.4188941,-6.3974672,Fingal
2017,24/02/2017,Dublin 12,222000,Second-Hand Dwelling house /Apartment,,"99 Downpatrick Rd, Drimnagh, Dublin 12, D12 E8H3, Ireland",53.3258664,-6.3011524,Dublin City
2017,06/03/2017,Dublin 15,269000,Second-Hand Dwelling house /Apartment,,"99 Lohunda Park, Clonsilla, Dublin 15, D15 XNH1, Ireland",53.3881248,-6.4128784,Fingal
2017,13/04/2017,Dublin 15,235000,Second-Hand Dwelling house /Apartment,,"Verdemont, Snugborough Rd, Blanchardstown, Dublin 15, Ireland",53.3879699,-6.3932206,Fingal
2017,17/01/2017,,125000,Second-Hand Dwelling house /Apartment,,"99 Strand St, Townparks, Skerries, Co. Dublin, Ireland",53.581156,-6.1071734,Fingal
2017,17/01/2017,,125000,Second-Hand Dwelling house /Apartment,,"99 Strand St, Townparks, Skerries, Co. Dublin, Ireland",53.581156,-6.1071734,Fingal
2017,17/01/2017,,2.00E+05,Second-Hand Dwelling house /Apartment,,"99 Strand St, Townparks, Skerries, Co. Dublin, Ireland",53.581156,-6.1071734,Fingal
2017,02/02/2017,,275000,Second-Hand Dwelling house /Apartment,,"Tassagard Green, Garters Ln, Coldwater Commons, Saggart, Co. Dublin, Ireland",53.2813933,-6.4406691,South Dublin
2017,28/02/2017,,70000,Second-Hand Dwelling house /Apartment,,"Abilene Lodge, Newtownpark Ave, Newpark, Blackrock, Co. Dublin, Ireland",53.2796989,-6.1837736,Dn Laoghaire-Rathdown
2017,10/03/2017,,560000,Second-Hand Dwelling house /Apartment,,"Ashling, 28 Glenageary Rd Upper, Glenageary, Dublin, A96 Y7H9, Ireland",53.2821101,-6.1425497,Dn Laoghaire-Rathdown
2017,26/01/2017,,435000,Second-Hand Dwelling house /Apartment,,"Alcove, Channel Rd, Rush, Co. Dublin, Ireland",53.518475,-6.1094656,Fingal
2017,04/05/2017,Dublin 16,1100000,Second-Hand Dwelling house /Apartment,,"An Coirneal, 17 Delbrook Manor, Balally, Dublin 16, D16 X5A0, Ireland",53.2748103,-6.2414791,Dn Laoghaire-Rathdown
2017,20/01/2017,,341400,Second-Hand Dwelling house /Apartment,,"1 Sydenham Rd, Dublin 4, D04 XR15, Ireland",53.3278835,-6.2247982,Dublin City
2017,07/03/2017,Dublin 15,255000,Second-Hand Dwelling house /Apartment,,"1, 50 St Mary's Rd, Walkinstown, Dublin 12, D12 X2V1, Ireland",53.3235461,-6.3191878,Dublin City
2017,31/01/2017,,2.00E+05,Second-Hand Dwelling house /Apartment,,"1, 5 The Mall, Malahide, Co. Dublin, Ireland",53.4507784,-6.1533415,Fingal
2017,13/01/2017,Dublin 1,276000,Second-Hand Dwelling house /Apartment,,"1, 53 Amiens St, Mountjoy, Dublin 1, D01 DX01, Ireland",53.353373,-6.2484501,Dublin City
2017,16/06/2017,Dublin 2,310000,Second-Hand Dwelling house /Apartment,,"1, 9 Fitzwilliam Pl, Grand Canal Dock, Dublin 2, D02 VW22, Ireland",53.3337318,-6.2518076,Dublin City
2017,07/04/2017,,125000,Second-Hand Dwelling house /Apartment,,"1 Dean St, Merchants Quay, Dublin 8, D08 E261, Ireland",53.3389132,-6.273212,Dublin City
2017,21/04/2017,,167500,Second-Hand Dwelling house /Apartment,,"10, 12 Railway Rd, Clongriffin, Dublin 13, D13 TE26, Ireland",53.401204,-6.1503942,Dublin City
2017,07/02/2017,,320000,Second-Hand Dwelling house /Apartment,,"104, Charlotte Quay Dock, Ringsend Rd, Grand Canal Dock, Dublin 4, Ireland",53.3425769,-6.2366343,Dublin City
2017,12/05/2017,,535000,Second-Hand Dwelling house /Apartment,,"13, Russell Court, St Stephen's Green, Saint Kevin's, Dublin 2, Ireland",53.3373332,-6.2624935,Dublin City
2017,20/01/2017,,341400,Second-Hand Dwelling house /Apartment,,"2, 1 Sydenham Rd, Dublin 4, D04 XR15, Ireland",53.3278835,-6.2247982,Dublin City
2017,13/04/2017,,5.00E+05,Second-Hand Dwelling house /Apartment,,"2, Ardoyne House, Pembroke Park, Dublin 4, Ireland",53.327532,-6.238503,Dublin City
2017,07/04/2017,,175000,Second-Hand Dwelling house /Apartment,,"2 Dean St, Merchants Quay, Dublin 8, D08 V8F5, Ireland",53.3389362,-6.2731006,Dublin City
2017,20/02/2017,,361500,Second-Hand Dwelling house /Apartment,,"211, Charlotte Quay Dock, Ringsend Rd, Grand Canal Dock, Dublin 4, Ireland",53.3425769,-6.2366343,Dublin City
2017,20/01/2017,,341400,Second-Hand Dwelling house /Apartment,,"3, 1 Sydenham Rd, Dublin 4, D04 XR15, Ireland",53.3278835,-6.2247982,Dublin City
2017,08/05/2017,,208000,Second-Hand Dwelling house /Apartment,,"291 Templeogue Rd, Templeogue Village, Dublin 6W, Co. Dublin, Ireland",53.298553,-6.3039421,South Dublin
2017,07/04/2017,,125000,Second-Hand Dwelling house /Apartment,,"3, 8 Dean St, Merchants Quay, Dublin, Ireland",53.3389928,-6.2728303,Dublin City
2017,10/03/2017,Dublin 9,212000,Second-Hand Dwelling house /Apartment,,"30, Shanowen Hall, Shanowen Rd, Whitehall, Dublin 9, Ireland",53.3881662,-6.255739,Dublin City
